wid,d1,d2,θ1,θ2,T1,T2,neglogl
wf63b737,0.00013178540780749184,0.0009999956081771146,1.0631127643585203,0.0010000085830689175,1227.648186683655,1346.9918966293335,129.85645899518525
w4ff13f3,0.00011873669626716049,0.0005528594611095447,1.046897201538086,1.372194137573242,1186.5894317626955,1118.050765991211,142.6810267638073
w313d7aa,9.781684834767968e-5,0.0003320533066995238,0.96063796043396,1.060735898017883,1116.3941621780398,1231.7081928253176,293.8542243648278
w0e2f500,6.861093793532695e-5,0.00024394767124339694,0.6348689556121826,1.112340097427368,757.0476055145265,1446.4070796966553,191.7885256692823
waedfc9c,0.00010453548640403802,0.0009752858594751502,0.6236352527141571,0.8475844490528107,1232.3346316814425,1611.9158267974854,159.54114239867448
w96b09fe,7.250735789088171e-5,0.0005620252912862996,0.7837094116210938,1.315281524658203,1722.646713256836,1185.6189727783203,197.8131041240711
w9ff051d,0.00016676577788702406,8.993287080563911e-5,0.9688774490356445,1.143000965118408,2789.8786544799805,1344.0009117126467,197.39151681179345
wdcfc216,0.00015623523741518559,4.061392879334777e-6,0.5378319120407105,0.5887771034240723,1914.2934083938599,1264.5749092102055,157.8562250908463
w4a3c9b0,0.00012079007474252861,0.0009999297331483674,1.1983897399902341,1.3755401611328124,1187.1959686279301,1341.923522949219,217.3030994459428
wde62b3d,7.614157177365204e-5,0.00016457320937637488,0.7801419878005982,0.9733523070812226,629.3621182441716,1242.739582061768,204.86097793396385
w5284fa9,0.00011291646231207465,0.00043550033646085995,0.46053017616271974,0.731140775680542,1556.910514831543,1396.4094877243042,135.15200557434406
w18b16aa,0.00010490352943587716,0.0009934513549868236,0.6049690628051758,0.8416416931152344,1119.4003105163574,1318.4353828430178,240.2481361950298
w430272a,0.00012769404789448124,0.00027610263835001035,1.0155367279052734,1.2065697479248045,786.8209838867192,1293.3399200439455,162.60140529233627
w2121301,0.00010009139185353149,0.0004716773474534316,0.6013095855712891,0.9474606323242188,937.1208190917968,1229.2896270751953,254.93787496293618
wb14ab17,9.366074699387277e-5,1.4177881041845584e-7,0.7368726348876953,0.8328952026367187,1115.1393890380862,1397.1790313720705,216.54831152458218
wc59a729,8.459957164331899e-5,0.0009999297331483674,0.8822698211669922,1.57886962890625,1446.8544006347656,1096.6400146484375,176.7481929953484
wcb4623a,7.276767124050619e-5,0.0002991304302953935,0.7092811584472656,0.9723707580566406,1642.8264617919922,2033.3148956298828,223.68411122135262
w672a25c,0.00013276310244777337,1.1204899329957062e-8,0.5534531402587891,0.7228691864013671,1872.2793579101562,1481.7302703857422,189.60259601292225
wf36c682,0.0001407402851206276,0.00016017390035310866,0.7842598438262939,0.9457592964172363,956.3745737075806,1202.8142929077146,182.3076803190257
w5c58b96,5.228580381942384e-5,0.00019670855231426033,1.0118130493164061,1.2903713989257812,1598.8525390625,1346.7758178710938,195.78260739234423
w397496b,0.00010977971489120313,0.00017688544893021245,0.6984680688381195,0.9301555347442626,1274.0217208862307,1333.3779871463778,260.5660628452653
w9376389,9.76087164109354e-5,5.6322370282858545e-9,1.129752354621887,0.4304206848144531,1594.5650815963745,2029.8348903656006,321.8316989883348
w158db17,0.00013752026457517283,0.0004741864029814041,0.7531023597717286,0.2864038276672364,1329.6563148498535,1175.6414413452148,137.01437009399586
w9864444,0.0001871386064440626,7.687415135783391e-9,0.3717444229125977,0.45185638427734376,1254.0211677551272,1112.7284049987793,171.89703086221323
w05e5ad5,6.104421752542955e-5,0.00017058215386421433,0.781624755859375,1.0058007812499998,1070.9228515625005,1256.280517578125,273.1176286721473
w6d23692,0.00012172575069043794,3.652013925940402e-6,0.65658034324646,0.7894332456588745,1248.384165763855,1159.1625928878786,301.8978327813861
we289943,0.0001211045333054239,0.00043277382540615696,0.6691741943359375,0.8753285217285156,1356.4197540283203,1108.2855224609377,227.87609051072474
w6f95ee3,0.00011366078645448374,0.0003169452094446958,1.098945617675781,1.3831083679199216,1505.0819396972656,1545.689582824707,255.5828639539568
w6eb2a0a,8.592663560040739e-5,2.7723144174357926e-8,1.1540988302230835,0.2933205795288086,3064.059853553772,2128.9809226989746,190.54164833888825
w2424d8d,0.0001254968463700569,0.00045654633764928364,0.6631166076660157,0.9282077789306641,1244.6956634521482,1303.1658172607424,152.76259694711064
