w8250429,0.7036163536163537,0.8333333333333334,0.75,0.8627624627624628,1.0,1.0,1.0,1.0,1.0,0.9411764705882353
w9376389,0.7142857142857143,0.6,0.9090909090909091,1.0,1.0,1.0,0.9643221857507571,1.0,1.0,1.0
w96b09fe,0.6363636363636364,0.6,0.9090909090909091,0.8333333333333334,0.875,1.0,0.9643221857507571,1.0,1.0,1.0
w9864444,0.8,0.3333333333333333,0.7272727272727273,0.9166666666666666,1.0,1.0,1.0,1.0,0.9444444444444444,1.0
w9ff051d,0.9166666666666666,0.8333333333333334,1.0,1.0,0.9428978428978428,1.0,0.9285714285714286,1.0,1.0,0.9166666666666666
wa3a9848,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8181818181818182,1.0,0.9773763063236748,1.0,1.0,1.0,1.0
wa64273f,0.5555555555555556,1.0,0.6666666666666666,0.9090909090909091,0.9166666666666666,0.9773763063236748,1.0,1.0,1.0,1.0
waedfc9c,0.45454545454545453,0.6666666666666666,0.875,1.0,0.9428978428978428,1.0,0.7142857142857143,1.0,1.0,1.0
wb14ab17,0.6363636363636364,0.6,0.9,0.75,1.0,0.875,0.9643221857507571,0.9166666666666666,0.9230769230769231,1.0
wb651fe0,0.7036163536163537,0.7142857142857143,0.75,0.8627624627624628,1.0,1.0,1.0,1.0,1.0,1.0
wbcb6e6a,0.7777777777777778,0.8571428571428571,0.7777777777777778,0.8181818181818182,0.9166666666666666,0.9773763063236748,0.875,1.0,1.0,1.0
wc59a729,0.5833333333333334,1.0,0.5714285714285714,1.0,0.9428978428978428,1.0,1.0,1.0,1.0,1.0
wc71252e,0.8571428571428571,0.8,0.5714285714285714,0.9230769230769231,0.9428978428978428,1.0,1.0,1.0,1.0,0.9090909090909091
wcb4623a,0.7272727272727273,0.4,0.36363636363636365,0.75,1.0,1.0,0.9643221857507571,1.0,1.0,1.0
wcb87506,0.7036163536163537,0.8571428571428571,1.0,0.8627624627624628,1.0,1.0,1.0,1.0,1.0,1.0
wdaebe9a,0.7272727272727273,0.6666666666666666,0.8181818181818182,0.8333333333333334,0.75,1.0,0.9643221857507571,1.0,1.0,1.0
wdcfc216,0.9090909090909091,0.8333333333333334,1.0,1.0,0.9428978428978428,1.0,0.7857142857142857,1.0,1.0,1.0
wde62b3d,0.6666666666666666,0.8888888888888888,0.8,0.5454545454545454,0.75,0.9773763063236748,1.0,1.0,1.0,1.0
wdf61453,0.6363636363636364,0.5,0.7272727272727273,0.9166666666666666,1.0,0.875,0.9643221857507571,1.0,1.0,1.0
we289943,0.5833333333333334,0.8235294117647058,0.631578947368421,0.7272727272727273,1.0,1.0,1.0,1.0,0.9915260908681962,1.0
wf36c682,0.7272727272727273,0.4444444444444444,0.8,1.0,1.0,1.0,0.9643221857507571,0.9166666666666666,1.0,0.9
wf63b737,0.8888888888888888,0.875,0.6666666666666666,1.0,0.875,1.0,0.9643221857507571,1.0,1.0,1.0
