wid,d1,d2,θ1,Δ,T1,T2,neglogl,param_count,n_trials,bic,optimizer
w672a25c,6.92902359916417e-5,1.0000000002680518e-10,1.0523868783071517,0.34544328726129603,843.860636287718,1406.7243097306343,1771.6045283249337,6,98,3570.7188615218906,BADS
wf36c682,8.983119352656125e-5,6.30654715339323e-5,0.6802231258261736,0.24587443514170904,801.4809659168806,642.0150210228712,1560.7108219784006,6,94,3148.6814126504214,BADS
w5c58b96,9.233725196719085e-5,2.9555191397709955e-5,1.2641648382681887,0.3620724008366233,1824.9862395576201,864.695282421599,1554.2331238391573,6,87,3135.261696390242,BADS
w397496b,8.184063552515505e-5,2.185459418493789e-5,0.7333215859532356,0.3309100893139839,931.6904187202456,881.9198042154313,2580.7549586377236,6,149,5191.53359511112,BADS
w9376389,7.918010687562312e-5,2.9313741604424363e-5,1.228580002265192,0.3361058848318244,1811.534227344075,1275.8077185486825,1672.6668772798228,6,93,3372.529351518565,BADS
w158db17,8.255750774138484e-5,5.520225112956442e-5,0.8825907409091416,0.2414450134164474,744.052596160293,416.6359760237925,1550.7626845664,6,95,3128.848630482403,BADS
w9864444,0.00010244807547179145,8.567169798079065e-5,0.5688911538404244,0.3250228811884091,653.4867423947,410.4662896068954,2390.6226330933946,6,147,4811.187861707462,BADS
w05e5ad5,6.891575132760424e-5,2.8836276413315322e-5,0.8757018974796711,0.358048594928755,877.1897043963693,939.5955689078393,1638.9256021028518,6,93,3305.046801164623,BADS
w6d23692,5.1226507879070465e-5,6.732037241609545e-5,0.8053715003374965,0.3754815637599677,498.1259173713626,650.3988335840404,2510.79172057639,6,146,5051.485080883031,BADS
we289943,0.00010722106415345978,5.265202064072426e-5,0.9241406702995301,0.2830082368850708,640.072232484818,487.9925906658175,2449.913402730863,6,148,4929.810079104311,BADS
w6f95ee3,9.965011174406067e-5,9.830831213849857e-6,1.339850697441725,0.23671730512985958,1148.7324142537545,1204.1523686144499,2575.8357630084774,6,148,5181.65479965954,BADS
w6eb2a0a,7.840403184166477e-5,1.1221862421408864e-8,1.187910038473783,0.2683554512134288,3342.425565602025,1294.995236484101,1518.6701781611132,6,85,3063.9962638611682,BADS
w2424d8d,9.601211792373915e-5,1.1641077633461838e-5,0.9600620143324946,0.23886767523892302,557.8040057123249,728.0687191849661,1683.0088578644907,6,99,3393.5884348297886,BADS
