trial_idx,choice1,choice2,rt1,rt2,diff2,pda_loglik,pda_used_eps,pda_n_samples,analytical_loglik,loglik_diff,abs_err,mean_ll
90,1,1,1855.0,433.0,,-14.453123623743831,false,1000,-14.432127846085402,-0.020995777658429304,0.020995777658429304,-14.442625734914618
91,1,2,2165.0,1878.0,,-15.813828983889632,false,1000,-15.793539095749544,-0.020289888140087697,0.020289888140087697,-15.803684039819588
92,1,2,2065.0,2084.0,,-16.050125997398563,false,1000,-15.994496891134073,-0.05562910626449025,0.05562910626449025,-16.022311444266318
93,2,3,2439.0,2859.0,,-17.093688527333796,false,1000,-16.970899028087775,-0.12278949924602145,0.12278949924602145,-17.032293777710784
94,1,1,1902.0,1184.0,,-14.759001530781601,false,1000,-14.770766768362325,0.011765237580723564,0.011765237580723564,-14.764884149571962
95,2,4,2087.0,1620.0,,-16.166638730370764,false,1000,-16.128672120030878,-0.03796661033988613,0.03796661033988613,-16.14765542520082
96,2,3,3767.0,705.0,,-20.907416989032928,false,1000,-21.083213971232176,0.17579698219924822,0.17579698219924822,-20.995315480132554
97,2,4,2623.0,1411.0,,-16.422496296386505,false,1000,-16.351242146604072,-0.07125414978243327,0.07125414978243327,-16.38686922149529
98,2,3,2057.0,715.0,,-14.429752656857254,false,1000,-14.389834115668595,-0.03991854118865845,0.03991854118865845,-14.409793386262924
99,2,4,2059.0,1731.0,,-16.122748761919418,false,1000,-15.94376891833053,-0.17897984358888763,0.17897984358888763,-16.033258840124972
100,1,2,2151.0,1324.0,,-16.149599733232638,false,1000,-16.062928165015435,-0.08667156821720212,0.08667156821720212,-16.106263949124035
101,2,3,5307.0,872.0,,-19.897199281965758,false,1596,-19.80430328154051,-0.09289600042524881,0.09289600042524881,-19.850751281753134
102,2,4,5380.0,2280.0,,-19.725789340093126,false,1000,-19.75364544722055,0.027856107127423257,0.027856107127423257,-19.73971739365684
103,2,3,3383.0,323.0,,-17.15553722777007,false,1000,-17.63645638175698,0.48091915398691043,0.48091915398691043,-17.395996804763524
104,2,4,5407.0,2242.0,,-22.525457761636357,false,1000,-21.37393474631478,-1.151523015321576,1.151523015321576,-21.949696253975567
105,1,1,7672.0,2108.0,,-21.933922352194507,false,1365,-22.80111712630478,0.8671947741102741,0.8671947741102741,-22.367519739249644
106,1,1,2577.0,862.0,,-15.798630632475522,false,1000,-15.725923754360512,-0.0727068781150102,0.0727068781150102,-15.762277193418017
107,2,3,1402.0,818.0,,-14.26836563733963,false,1000,-14.132758620994775,-0.13560701634485461,0.13560701634485461,-14.200562129167203
108,1,2,5730.0,2940.0,,-21.206624518014884,false,1000,-20.753909818126544,-0.45271469988833957,0.45271469988833957,-20.980267168070714
109,2,4,1955.0,1537.0,,-15.464812217914034,false,1000,-15.500953716830033,0.03614149891599894,0.03614149891599894,-15.482882967372033
110,1,1,9380.0,2571.0,,-22.638125380215914,false,1000,-22.41043508446066,-0.2276902957552558,0.2276902957552558,-22.524280232338285
111,2,3,8665.0,2568.0,,-19.632181932595355,false,1000,-19.780640181458118,0.14845824886276304,0.14845824886276304,-19.706411057026735
112,1,1,2089.0,521.0,,-14.568741161264379,false,1000,-14.537647676764998,-0.03109348449938132,0.03109348449938132,-14.553194419014687
113,2,4,2112.0,2070.0,,-15.76898163535279,false,1000,-15.879362324324054,0.11038068897126507,0.11038068897126507,-15.824171979838422
114,1,1,3466.0,574.0,,-19.669931647258608,false,4092,-19.578651000570165,-0.0912806466884426,0.0912806466884426,-19.624291323914385
115,2,3,5833.0,585.0,,-17.38651814849525,false,1000,-17.38369886776558,-0.002819280729667639,0.002819280729667639,-17.385108508130415
116,1,2,1696.0,1184.0,,-14.224927333691593,false,1000,-14.174485422756984,-0.050441910934608813,0.050441910934608813,-14.199706378224288
117,2,3,3253.0,447.0,,-17.110899924430385,false,1000,-17.14124906995662,0.03034914552623391,0.03034914552623391,-17.1260744971935
118,2,3,2617.0,2232.0,,-17.659517837564554,false,1000,-18.060018807828033,0.4005009702634794,0.4005009702634794,-17.859768322696294
119,1,1,5839.0,1103.0,,-22.598610054488844,false,1000,-20.94457716511785,-1.6540328893709955,1.6540328893709955,-21.771593609803347
120,1,1,4160.0,633.0,,-17.56698623395045,false,1000,-17.38521642249733,-0.181769811453119,0.181769811453119,-17.47610132822389
121,2,3,1310.0,2839.0,,-22.299686755441947,false,10000,-23.23514306894245,0.9354563135005023,0.9354563135005023,-22.767414912192198
122,1,2,2954.0,1045.0,,-15.997294589095006,false,1000,-15.957830458212126,-0.039464130882880255,0.039464130882880255,-15.977562523653566
123,2,3,1535.0,400.0,,-14.719042131176977,false,1000,-14.688124817239025,-0.030917313937951718,0.030917313937951718,-14.703583474208001
124,1,1,3269.0,1703.0,,-19.948919670154982,false,1000,-19.958120539084717,0.009200868929735151,0.009200868929735151,-19.953520104619848
125,2,4,1798.0,1330.0,,-16.532725762229482,false,1000,-16.319408880660944,-0.213316881568538,0.213316881568538,-16.426067321445213
126,2,4,2937.0,1519.0,,-16.658130358074192,false,1000,-16.582008222895286,-0.07612213517890609,0.07612213517890609,-16.62006929048474
127,2,4,2510.0,1275.0,,-15.56373611071315,false,1000,-15.490596559531086,-0.07313955118206295,0.07313955118206295,-15.527166335122118
128,1,2,1575.0,2366.0,,-21.112350897023006,false,10000,-21.103625629567162,-0.008725267455844232,0.008725267455844232,-21.107988263295084
129,1,1,7311.0,320.0,,-17.657382613327517,false,1000,-18.042016383217522,0.3846337698900051,0.3846337698900051,-17.84969949827252
130,1,1,2392.0,457.0,,-14.386609588142106,false,1000,-14.434432996772507,0.04782340863040169,0.04782340863040169,-14.410521292457307
131,2,4,1745.0,3466.0,,-16.232592076454413,false,1000,-16.26051784240984,0.02792576595542684,0.02792576595542684,-16.246554959432125
