wid,d1,d2,θ1,Δ,T1,T2,neglogl,param_count,n_trials,bic,optimizer
wdf61453,7.652220626404873e-5,3.354997337088107e-6,0.8006382630020381,0.3034589426964522,601.4834403991697,769.6276947855949,1640.3548379947915,6,95,3308.0329373391864,BADS
wa3a9848,4.6076478183620004e-5,0.00011540118944270375,0.9002861790676457,0.8292815830786071,1476.31790320155,1003.4486202966945,1587.0032375806752,6,87,3200.8019238732777,BADS
wf63b737,8.736708904784219e-5,9.050436471116547e-5,0.9839649145741713,0.47951842328177013,943.396807175304,657.7306500686973,1425.1297302412895,6,84,2876.8443612756387,BADS
w4ff13f3,8.031350021808229e-5,6.528721492659773e-5,1.056643471010029,0.3761859245039523,716.5946103632448,458.6315928027034,1516.8665815797071,6,90,3060.732021181396,BADS
w313d7aa,6.688015161415393e-5,0.00010934769783542983,0.9879837146983482,0.43530376007896854,739.0318449877667,553.3737245103111,2389.078125409199,6,138,4807.719772929341,BADS
w0e2f500,5.4528573516864456e-5,0.00013544377898230359,0.7282579327374696,0.6927366448193789,568.7828890979289,869.1801704466343,1553.5081000940017,6,89,3133.9480184063964,BADS
waedfc9c,6.368938083068814e-5,0.00012785136344711196,0.631170848030597,0.5096763742528856,907.0726392790675,825.046849809587,1589.0131978751012,6,93,3205.221992709122,BADS
w96b09fe,6.955636381305497e-5,9.006809454663015e-5,0.9725453360896791,0.5762611180986278,1000.95015084662,738.9480208366874,1666.3880169685867,6,95,3360.099295286777,BADS
w9ff051d,6.804946372618476e-5,5.542622319081323e-5,0.9674985361099242,0.40826838493347173,2095.8494186401367,821.4347362518308,1650.6840280196404,6,94,3328.627824732901,BADS
wdcfc216,6.205370020155124e-5,4.3163295501598024e-5,0.6750322185347863,0.319198102454244,1231.2716898440954,622.0575787841993,1597.7889163322816,6,94,3222.8376013581833,BADS
w4a3c9b0,6.332119919343449e-5,0.00012911738761178508,1.0596254968037828,0.4699854498030618,799.6115056797862,565.8785211853682,2149.7463545108067,6,125,4328.462591445427,BADS
wde62b3d,5.9443844693709727e-5,9.36365852768624e-5,0.7692664830161164,0.570678764806695,523.4369754980024,457.87921816500426,1601.6148910430184,6,92,3230.360513548331,BADS
w5284fa9,8.172213107612944e-5,0.0001344680201981272,0.5716417324655308,0.6032096914027786,1184.6015338066181,713.4037434464503,1589.2688061747012,6,95,3205.860873699006,BADS
w18b16aa,7.590489434965997e-5,0.0001252741865901288,0.6322635662236826,0.5605674378006551,913.6959567505982,557.8327521172469,2391.2651951573057,6,141,4812.222949656881,BADS
w430272a,0.00011223840571002606,7.855712468558734e-5,0.9497271106602685,0.46203487571990465,874.5905971355241,585.9455300892014,1604.8562223460704,6,95,3237.035706041744,BADS
w2121301,9.274508690926338e-5,8.752246353120531e-5,0.6683485903998371,0.5592748075560667,701.0036613792181,610.6177203124389,2447.2246863689365,6,144,4924.268252535329,BADS
wb14ab17,5.979812518449658e-5,5.029579416301112e-5,0.8089372504305492,0.2784952641201199,671.5006448810641,903.0279217173413,1625.1891544631603,6,94,3277.6380776199408,BADS
wc59a729,7.684210160232756e-5,0.0001078278552116609,0.9841019393969327,0.48275926974136385,1035.784578695893,682.4647518340498,1643.0139162119347,6,95,3313.3510937734727,BADS
wcb4623a,6.371495753024024e-5,5.6006586232659115e-5,0.8339436271135128,0.40805277234492676,1021.3104880340325,1641.5093924042594,1682.401356724657,6,95,3392.1259747989175,BADS
w672a25c,6.892314604040755e-5,7.31263986162872e-5,0.8469419118016958,0.6716061009466647,1130.940432846546,788.4547173976897,1548.173102867985,6,89,3123.278023954363,BADS
wf36c682,8.308873107373382e-5,1.5608662229674547e-5,0.7063918311466022,0.37729365709457624,713.7912186726112,708.8341409823781,1637.57600539845,6,95,3302.4752721465034,BADS
w5c58b96,5.244863523341551e-5,9.929628110890283e-5,1.1278173446655273,0.6694026756286621,1266.2136077880857,680.5086135864258,1466.42589970016,6,83,2959.3648430471,BADS
w397496b,9.750200664942453e-5,8.73448724951571e-5,0.7780917018966282,0.5900988967181183,853.4168981597758,624.7866727644575,2488.0939049866456,6,145,5006.048212427815,BADS
w9376389,6.118600885806635e-5,6.250024883092925e-5,1.1700934707868145,0.6598499810975046,1675.1645184267543,1189.1732354997655,1583.9047217524233,6,87,3194.604892216774,BADS
w158db17,8.703272112612526e-5,2.8640208728441242e-5,0.7905382936650858,0.2319460556269587,884.6153004189546,469.43358778498794,1563.535874448262,6,95,3154.395010246127,BADS
w9864444,7.601930099175213e-5,0.0001032145766751626,0.505495721516761,0.37771168619544454,674.0350318923247,302.3430469426471,2357.9393883430357,6,145,4745.739179140595,BADS
w05e5ad5,4.8401006674254004e-5,8.52570082080207e-5,0.9723736131738406,0.6880870130442781,440.3194641432491,668.197040670202,1649.5418420205096,6,90,3326.082542063001,BADS
w6d23692,8.615308747132257e-5,4.089137846648314e-5,0.7482712963223457,0.43416056126356123,778.8061320781707,529.5083701610564,2449.3577671370363,6,140,4928.365388809729,BADS
we289943,8.774768686080929e-5,0.0001044684825622514,0.7315651309226416,0.44757592772110333,974.246312944087,491.79401298526517,2381.1083539687106,6,141,4791.9092672796905,BADS
w6f95ee3,9.364841723964589e-5,1.0881446773153407e-5,1.1388902814610626,0.2815501388287521,1086.4306140778351,1198.9924524968953,2484.2000975237816,6,145,4998.260597502087,BADS
w6eb2a0a,6.56369950291187e-5,2.2009720750212875e-5,1.3554526209738105,0.4018857581587508,2014.866300066933,1287.2396941296754,1330.8996162928493,6,75,2687.7041612669163,BADS
w2424d8d,8.672486516085079e-5,0.00011560021533199967,0.764959111999924,0.5559392170148931,763.9535637412334,597.5370414045753,1668.961395990711,6,99,3365.49351108223,BADS
