wid,d0,d1,d2,θ0,θ1,θ2,T1,T2,neglogl,param_count,n_trials,bic,optimizer
w4a3c9b0,0.00016929297800236473,0.0009997216068512726,1.3510189327790534e-10,0.42206220010864687,0.04248964039735128,0.07879893210200524,2976.4364164733333,1337.3267550093615,2213.9745872434532,8,125,4466.575684385325,BADS
wde62b3d,8.501055368940429e-5,0.00012523928290075344,3.365348020088617e-5,0.3296867590729346,0.4213127966014816,0.30480756076943527,1152.2686920922981,1221.0163474272974,1637.5783680200097,8,92,3311.331044656412,BADS
w5284fa9,6.523484200450852e-7,0.00018919335124903508,0.0001070691602445044,0.29038875760628746,0.7803894923108635,0.6605309256055372,860.1425768335362,591.1963379732316,1567.069004307198,8,95,3170.5690237472004,BADS
w18b16aa,3.361225089782478e-5,7.73900626672462e-5,7.46892247730767e-5,0.35888113662189425,0.6628271398109974,0.7402787609106417,457.57060988171366,381.4917974074892,2385.3631461074956,8,141,4810.316371338016,BADS
w430272a,3.236807950351329e-6,0.00016641704747910613,9.730562226543939e-5,0.17655975148481162,1.7350404961030663,0.5481966536405242,576.4542330081041,381.9449842040797,1586.818537482806,8,95,3210.0680900984166,BADS
w2121301,0.0006247191228582644,9.198500188132017e-5,3.3115858975830366e-10,0.29954724855182574,0.8519323358511609,0.6624249412836071,555.9371652576374,406.828140547805,2454.3840966417283,8,144,4948.526699680065,BADS
wb14ab17,2.8270860368966294e-6,6.379304991286547e-5,0.00011670737594128069,0.3706911257064348,0.9737686576867781,0.6080683867705557,119.35070393601572,737.4953977941917,1617.0518276913135,8,94,3270.450013640787,BADS
wc59a729,2.0686959347072345e-5,0.0001247126514329063,0.00010630687582700777,0.4378411126090839,1.2014123702438553,0.8024795536212161,447.9060130552967,443.7357815760667,1637.0647438174535,8,95,3310.5605027677116,BADS
wcb4623a,1.8801028354079296e-9,9.345324289870124e-5,9.331485706611892e-5,0.33108751341700554,1.1186641374230382,0.7360702433437109,617.4974516034125,1182.9595692455769,1665.6818014393727,8,95,3367.79461801155,BADS
w672a25c,7.369010518370036e-6,9.670966779478308e-5,7.047926184682169e-5,0.3955308896279894,0.9676859286034597,0.8706703244001255,542.7378016858712,548.9183476500333,1537.9063332092887,8,89,3111.7217573764347,BADS
wf36c682,3.1209863282334285e-6,7.324127184630813e-5,7.833138336995226e-5,0.27814398914780214,0.866764951524358,0.6016005898356969,297.92757174137154,394.14565202051256,1620.901638691484,8,95,3278.2342925157727,BADS
w5c58b96,9.54422686198857e-5,0.00020114735319562622,6.554997862517961e-6,0.5100257678516209,0.6098928439756856,0.0010000002849846915,3248.9498005714267,1739.7727688308805,1513.3218484599197,8,83,3061.994421782212,BADS
w397496b,6.274805476467403e-6,0.0001456714275793687,7.768861386670934e-5,0.3109645215426559,0.9064425571779756,0.70748712129242,531.1615421605867,433.0337781415653,2476.3374219322836,8,145,4992.488713803932,BADS
w9376389,7.610036799916217e-5,0.000169530951901225,8.476860847336514e-7,0.44951999783515934,0.9248231637477875,0.19305069088935856,3587.83665895462,2246.4093029499054,1635.0200779857757,8,87,3305.767420920788,BADS
w158db17,0.00012383126234968278,0.0002914428474447893,0.0005586805987442076,0.2919302400475863,1.0091233900940277,0.2314743886311226,1435.0012662382142,748.9812034440549,1613.6194365709057,8,95,3263.669888274616,BADS
w9864444,0.00013097919512704674,7.034987266577164e-5,0.00016226288216951676,0.27093227429781114,0.7450440284889192,0.12274879835546017,72.74545822292586,716.4229849819096,2468.800766035312,8,145,4977.415402009989,BADS
w05e5ad5,7.40878057216304e-5,0.00023653488396688574,1.3396632514979879e-10,0.5177287432043874,0.6697878825678718,0.400190374623392,1227.8620593690202,1842.4569213026507,1663.3047554361324,8,90,3362.6079882349068,BADS
w6d23692,1.0575692912339205e-5,0.00010292978608566633,5.621255603640203e-5,0.4367811768675165,0.7126665601185231,0.7382213936633343,267.10356413641466,319.5082315804029,2440.8442913118743,8,140,4921.221722004623,BADS
we289943,1.5982403770182627e-5,0.00011041758716411703,0.00010470004122964184,0.2988363349577412,0.9429387536458671,0.5853062573168426,614.5760125946255,332.41264917887776,2357.2974671787742,8,141,4754.185013480574,BADS
w6f95ee3,0.0003843238131512496,8.863796615402529e-5,8.810615176065493e-5,0.5218353813437455,1.2383360884159162,1.0505768090615129,909.4255973883323,625.871164757149,2449.215534300066,8,145,4938.244938539497,BADS
w6eb2a0a,4.1795556180309824e-5,0.0005348843566764902,0.00012162161522492905,0.8079257940370008,0.23471653092623457,0.6025321728779818,1273.5381255988614,2214.7403515700717,1399.2299718210436,8,75,2832.9998485503775,BADS
w2424d8d,4.710431974946077e-7,0.00012998974428512234,0.0001239507667678062,0.2824996817142164,1.0655204113689978,0.6019787149802506,498.7765922999646,473.3231342664113,1648.30465674447,8,99,3333.370272290017,BADS
