wid,d1,d2,θ1,Δ,T1,T2,neglogl,param_count,n_trials,bic,optimizer
wdcfc216,5.9344218120003985e-5,5.2616907025405466e-5,0.5623729822097813,0.2281376462499611,1233.626837178599,612.8860091906972,1601.3356401902863,6,94,3229.9310490741927,BADS
w4a3c9b0,6.119496216437123e-5,8.494890995246474e-5,0.8904164994432359,0.3706678533909144,705.8056062465764,563.3298830041894,2148.344425213539,6,125,4325.658732850892,BADS
wde62b3d,5.3204788170986404e-5,7.687226668596048e-5,0.6321939711392225,0.4768760008511344,572.1585309871443,429.33487224217953,1603.2678937327732,6,92,3233.6665189278406,BADS
w5284fa9,7.800691784819342e-5,9.155635481708273e-5,0.5049474501451414,0.45390288144118357,1128.939260052016,689.2762159465633,1588.3854440904638,6,95,3204.094149530531,BADS
w18b16aa,7.244709837584917e-5,9.178463719018697e-5,0.5328010884660762,0.4597738672222476,862.1847653761505,520.4515242425258,2386.691414969864,6,141,4803.075389281998,BADS
w430272a,9.450868493324667e-5,4.6656202343571525e-6,0.7472207441180945,0.30041358269751073,956.7114159464835,738.4595602750776,1620.6348752299775,6,95,3268.5930118095584,BADS
w2121301,8.533369261803117e-5,5.9169045670649156e-5,0.537880942650263,0.4888497364910108,676.4022553266841,559.622985018177,2453.6657396059754,6,144,4937.150359009407,BADS
wb14ab17,5.9692692304798474e-5,4.6448840174763725e-5,0.6741350824885314,0.2107948345601981,700.2144922902302,867.805605752371,1628.3140368263762,6,94,3283.8878423463725,BADS
wc59a729,6.023675725504664e-5,0.0001012413545662628,0.7747213085927069,0.4721372725628316,1087.0167676359415,590.0464909151195,1640.7430315983788,6,95,3308.809324546361,BADS
wcb4623a,5.824888855005395e-5,3.9847754483052735e-5,0.7112538698942104,0.33470655711796216,983.5874771193514,1610.3816894613033,1686.0548829635904,6,95,3399.4330272767843,BADS
w672a25c,6.545648570204222e-5,5.49536214518931e-5,0.7108590741828084,0.5569797190651298,1038.120469264686,797.7331040427088,1549.1654591820948,6,89,3125.2627365825824,BADS
wf36c682,8.000546769772338e-5,4.691927403230362e-5,0.6122516679763794,0.35116836071014407,680.1746398210526,562.3270608484745,1632.9647175387636,6,95,3293.2526964271306,BADS
w5c58b96,4.759084045977233e-5,7.57778624992404e-5,0.9397574138641357,0.5015314745903016,1350.5321264266965,692.6035165786743,1466.9965462553744,6,83,2960.5061361575285,BADS
w397496b,8.071283928770293e-5,4.45876941303675e-5,0.6450770495257165,0.3925246927756962,842.8738458969747,708.6725258806837,2497.808815821835,6,145,5025.478034098194,BADS
w9376389,5.1157215551423077e-5,3.743308644437253e-5,0.9119783711656236,0.46949570539130947,1624.934446762927,1233.5015605711303,1582.5350150399547,6,87,3191.8654787918367,BADS
w158db17,7.719392888285544e-5,5.887732074198617e-5,0.6646159447334139,0.23435863288974365,849.0123551868235,418.816280761348,1565.2585926733166,6,95,3157.8404466962365,BADS
w9864444,7.239232006161527e-5,7.849191651535668e-5,0.4199898824095726,0.3152261441759765,659.845602326095,286.5273507311939,2359.5096785033015,6,145,4748.879759461127,BADS
w05e5ad5,5.22180953771537e-5,3.875884319629405e-5,0.8539873379049822,0.544928783038631,420.96254969947034,687.9902894608675,1655.8431514104268,6,90,3338.685160842835,BADS
w6d23692,6.826287650471087e-5,3.2035478398451646e-5,0.6018791638972458,0.37738845271714844,793.0374739715942,470.0149601850937,2453.257162836999,6,140,4936.164180209655,BADS
we289943,7.649226641786246e-5,8.344314368894522e-5,0.6093150063499706,0.3406943051788301,982.4567636071151,491.81399604594844,2377.8330453759054,6,141,4785.35865009408,BADS
w6f95ee3,9.623366802725645e-5,1.4087005977069873e-5,1.0466999658829852,0.27630954843534705,1060.6532670928118,1163.6102857629792,2477.1311775034756,6,145,4984.122757461475,BADS
w6eb2a0a,5.8959844151564584e-5,2.467156559775493e-5,1.1682607396300588,0.4090231466846308,1990.1829969712708,1208.522634140536,1331.1038430504807,6,75,2688.112614782179,BADS
w2424d8d,7.583393310956534e-5,9.122923333665735e-5,0.6517167183454149,0.42378099595545793,718.676746881101,594.7028714464977,1668.3424941665508,6,99,3364.2557074339093,BADS
