wid,d1,d2,θ1,Δ,T1,T2,θ_prun,neglogl,param_count,n_trials,bic,optimizer
w11ae0c3,9.932859810556313e-5,7.22875599911559e-5,0.7442780074477195,0.4877287143468857,1085.7307970523834,689.836075901985,1.9609113278985022,1487.0761979647903,7,90,3005.6510636218923,BADS
w0c70a81,4.622768334424362e-5,1.8845741360784956e-5,1.1082303928287,0.16665899571031334,962.5292630458714,1005.6272210582391,0.810270093048166,1720.305128619972,7,95,3472.487395481148,BADS
wbcb6e6a,5.617679956257076e-5,2.6083672603290864e-5,1.0402442244248786,0.2906474255562572,869.5005337037163,610.4868209308734,1.9999450578527425,1541.3551023029345,7,89,3114.130659193994,BADS
wdf61453,6.872778593405038e-5,1.1163062209508605e-5,0.8782722209766507,0.3017148163355887,400.4164023324847,811.1137676984072,1.6176861727051437,1643.3732190962776,7,95,3318.623576433759,BADS
wa3a9848,4.296724509977243e-5,0.00010770531029429155,1.156801936663687,0.5292312373407185,1282.8173026442525,1053.9246696978807,0.8413498310558497,1590.4439842001461,7,87,3212.149325230874,BADS
wf63b737,7.700167688146002e-5,0.0001201224824853016,0.9167230373634083,0.5273481025908404,953.4099432292351,648.870647894455,1.7220725436673001,1428.9580697063084,7,84,2888.9318570045198,BADS
w4ff13f3,7.365742122626816e-5,6.90045276051769e-5,1.064161053907186,0.3763850579456002,703.9036616060486,452.2225851175317,1.98976665324444,1519.4655595639347,7,90,3070.429786820181,BADS
w313d7aa,6.214091895100268e-5,0.00012068335307725871,0.9486206860467792,0.41569969546049834,749.486570013687,537.8295097034425,1.669813528517261,2388.356924201859,7,138,4811.204624199818,BADS
w0e2f500,4.82001136071559e-5,6.466081775106702e-5,0.7097222040830442,0.4823338248401096,486.5139095310276,1070.8778414075416,1.21602351035132,1563.9286644357512,7,89,3159.2777834596272,BADS
waedfc9c,6.0604745826792264e-5,0.0001619192298801004,0.6233423905771633,0.6427263966095779,967.1206907376472,687.1680670505154,1.2390490154986764,1586.7356045288122,7,93,3205.1994055096975,BADS
w96b09fe,2.8269192279409147e-5,0.0003859730538551147,1.4594606053219648,1.259556752240651,1532.9996620152085,10.209407318734561,0.4340772009113198,1710.8174713023534,7,95,3453.5120808459105,BADS
w9ff051d,5.6529010551482126e-5,0.00011286259427129579,0.9457386650889975,0.5322960820686876,2041.0117308317238,718.2080223994033,1.836091695408586,1652.4950838438479,7,94,3336.793231163586,BADS
wdcfc216,5.792605850811267e-5,0.00010823306537986205,0.7336838724697009,0.3321294984256383,1123.2529114815407,536.9211928104048,1.0268696203385477,1597.789458321713,7,94,3227.3819801193163,BADS
w4a3c9b0,5.8586263580450046e-5,0.00021802268903641552,1.1532343542575834,0.47795187473297124,567.2881484031677,572.4167704582212,1.4885979211330411,2151.5466492441483,7,125,4336.891494649412,BADS
wde62b3d,6.107143731644168e-5,0.00010351703739309629,0.7455615079642893,0.5316691471943842,624.9304894500256,446.7470519658491,1.3408167249116285,1599.9394804837416,7,92,3231.5314810068267,BADS
w5284fa9,6.973824319544241e-5,0.0001826203415277598,0.694869428112769,0.4973898237337986,1111.0873739556098,772.1927651151304,0.545824683621305,1586.7361758330062,7,95,3205.349489907216,BADS
w18b16aa,6.743730643315274e-5,0.00012580851585362703,0.8260181667996584,0.001002136184470175,1116.6795824390645,589.6847919193532,0.31286612989722923,2400.731332404884,7,141,4836.1039840424155,BADS
w430272a,8.154389108183315e-5,0.0001002373285455419,0.8857588023481366,0.36105851160140134,975.3042476521384,604.1268715218195,0.8368917902224143,1613.6821697157388,7,95,3259.2414776726814,BADS
w2121301,9.194905817893188e-5,7.499831409912497e-5,0.6397510053141742,0.5322610296439962,730.6434192054438,599.4464906107168,1.1545818708633304,2451.0500537569174,7,144,4936.888800610866,BADS
wb14ab17,5.485396685664763e-5,6.274781670625192e-5,0.8817547235132688,0.018557766857702815,682.4283939719093,943.205038137887,0.624284376656137,1627.546817492474,7,94,3286.8966984608383,BADS
wc59a729,5.449437684877312e-5,0.00013832590516797238,0.9112518150715219,0.5178485187652974,1072.027731404725,689.6695194077246,1.206962320089361,1649.5795981386175,7,95,3331.0363345184387,BADS
wcb4623a,4.9178715513685724e-5,0.00010174383644278752,0.8775025209578781,0.3164214868825548,989.1704220939571,1616.9322512248982,0.7582426814431529,1687.129421961623,7,95,3406.1359821644496,BADS
w672a25c,5.2216431506701555e-5,0.0001024532449938808,0.9584572534263134,0.41931113600730896,1069.4186903536317,941.5495619177817,0.6097602290660142,1560.791263276453,7,89,3153.002981141031,BADS
wf36c682,6.903411766982754e-5,4.183450381056609e-5,0.7784273293771549,0.29983154047326027,699.5734154468662,690.6317456736358,0.6210117550980613,1645.1543471808686,7,95,3322.185832602941,BADS
w5c58b96,0.003822342304159807,4.0718891862338364e-6,0.021622111213972665,0.0010205379338322092,4277.790421439669,1502.668228666971,1.1830600990136655,1511.1327310358452,7,83,3053.1973463262666,BADS
w397496b,7.190536960948841e-5,7.102956238176645e-5,0.917581349184984,0.00101107360916107,1027.4255471122158,705.7966328749898,0.3653968266679976,2510.7943812548388,7,145,5056.425898706621,BADS
w9376389,0.0061913953512247,0.0003651054522111026,0.011501705259215688,0.0010118982303720977,4803.809751439076,2396.5036497953406,0.09175873557491288,1627.0829095115591,7,87,3285.4271758537,BADS
w158db17,8.384868777649815e-5,6.429009328234544e-5,0.7803800827185108,0.28956653254077963,942.190185162829,429.1943912421544,1.9999978930738311,1564.5077384002002,7,95,3160.892615041604,BADS
w9864444,6.313764228302755e-5,0.0001215937806701528,0.525125239605004,0.3971673242038196,630.2127689845292,291.3861970946526,0.9369265072052622,2360.6868094726433,7,145,4756.2107551422305,BADS
w05e5ad5,4.7438011943558395e-5,0.0001055888531276831,1.0223734553484247,0.5534992795658763,444.77071408182366,657.5554423965513,1.1468074120255187,1650.4603194938604,7,90,3332.4193066800326,BADS
w6d23692,7.74122075968442e-5,4.3194347361223864e-5,0.7237197912548435,0.4181703750800625,764.2949180095454,533.449720297176,1.5176879522186935,2448.4798499968197,7,140,4931.551196951905,BADS
we289943,7.495937831510878e-5,0.0001652196060054071,0.8465761370079924,0.3148444805811528,960.8259791340798,499.4206114192508,0.5708584519285487,2387.2187391903262,7,141,4809.0787976133,BADS
w6f95ee3,7.422203845167293e-5,0.00019193675565769018,1.0332546791434287,0.8894904580898583,1148.3051428571343,771.1594361811875,1.8143551758676766,2484.6949658468793,7,145,5004.2270678907025,BADS
w6eb2a0a,5.3214855367170115e-5,9.688253478595545e-5,1.33414900778327,0.7111682957831896,1985.5070055922054,1112.2131270635834,1.708051015792097,1335.0828772006607,7,75,2700.3881711960757,BADS
w2424d8d,9.011279033630072e-5,0.00011267473486472494,0.7334869717259426,0.5087710449751467,795.289417216554,625.1657217391767,1.6951047480280974,1667.8986432741126,7,99,3367.9631254991673,BADS
