wid,d1,d2,θ1,Δ,T1,T2,θ_prun,neglogl,param_count,n_trials,bic,optimizer
wf63b737,6.289497503205742e-5,8.434338990252151e-5,0.7887046379130334,0.33887687391397775,892.0070391817716,655.1265518006403,1.5423916129162534,1430.0529519592083,7,84,2891.1216215103195,BADS
w4ff13f3,6.309454801328676e-5,6.444164302029879e-5,0.8676444561686367,0.3006599214384915,670.8378946728769,466.4051802712492,1.9999845860977075,1516.06172825602,7,90,3063.6221242043516,BADS
w313d7aa,4.79222784412927e-5,0.00013641747510151843,0.9765951525913902,0.12954000258447979,668.8226008660091,541.2715855422176,1.019912089836237,2400.2067626587277,7,138,4834.904301113555,BADS
w0e2f500,4.036400730869405e-5,5.952208995694334e-5,0.7706931901596332,0.14810067807082083,507.95752735087086,1026.4549984129671,0.7908616101054557,1562.5707786697808,7,89,3156.5620119276864,BADS
waedfc9c,4.9859461562228736e-5,0.00012171266082926615,0.7687072311982046,0.0030414244113490295,1060.4287715861574,771.8719700584188,0.4651470743585378,1586.7913880582357,7,93,3205.3109725685445,BADS
w96b09fe,4.741289109906849e-5,0.00013008380508241368,0.8844354717449766,0.438367921004309,979.2239031423491,633.9221491051376,1.2657032814891815,1666.4606718317257,7,95,3364.798481904655,BADS
w9ff051d,5.1477567188931796e-5,0.00010341300110772655,0.7799300605428471,0.4017060090250243,2025.0837869177758,654.7380847890508,1.469739820688428,1651.478460785717,7,94,3334.7599850473243,BADS
wdcfc216,6.301856306023337e-5,3.7545660663985576e-5,0.5418405648593922,0.23703631382709642,1226.096266028174,627.2253398938901,1.7750146784183298,1600.3193851730025,7,94,3232.441833821895,BADS
w4a3c9b0,6.0971131457227566e-5,0.0001523539594260021,1.0387871363107113,0.4008608350483701,567.4555277451872,525.3614121116697,1.9941338330646976,2146.6631796466227,7,125,4327.124555454361,BADS
wde62b3d,4.59232742657677e-5,9.704458038662033e-5,0.8474058768496116,0.10971121978708656,584.2738217033911,458.39490604894314,0.682402195235818,1601.6354038642974,7,92,3234.923327767938,BADS
w5284fa9,5.6267716820708356e-5,0.00013525883143890056,0.6031648607138049,0.337076011102763,1067.4610741800277,723.9376970035662,0.6606316760599293,1587.3441949138994,7,95,3206.5655280690025,BADS
w18b16aa,6.3540755183747e-5,0.00013409616817968356,0.6690233853581594,0.3352354347557412,868.0477454414357,518.7126798322424,0.6865604424822959,2388.8654912591633,7,141,4812.372301750974,BADS
w430272a,7.235014271177332e-5,9.256450350984154e-5,0.7336499998054933,0.3222847402608022,947.4806412355974,617.2222512890584,1.0572396187437696,1611.9264621384964,7,95,3255.7300625181965,BADS
w2121301,5.860419699419885e-5,9.870469338979925e-5,0.7818585163530941,0.0010003236439729524,931.3574390782604,568.2100699248963,0.3895631565684642,2451.865064188784,7,144,4938.5188214745995,BADS
wb14ab17,4.924322911648992e-5,7.440896606079138e-5,0.752203875423148,0.08891865723482958,600.2190521777264,911.0569208236362,0.9930182384274162,1625.7137082629656,7,94,3283.2304800018214,BADS
wc59a729,4.809554641539747e-5,0.00012244898207396766,0.9258311855173996,0.0010000951024813614,1439.194783473613,684.830058812804,0.6228499185844338,1654.8841011738944,7,95,3341.6453405889924,BADS
wcb4623a,5.0092757620484754e-5,6.408880804994017e-5,0.910661648082023,0.0527678574775928,893.6971546034329,1691.9439929944929,0.9237717575611896,1689.2965594690038,7,95,3410.4702571792113,BADS
w672a25c,4.20194418423241e-5,9.606557513376132e-5,0.9544835996627807,0.14790403842926025,1123.6215591430664,819.56787109375,0.6599830150604248,1561.4754242827169,7,89,3154.3713031535585,BADS
wf36c682,7.110434092274838e-5,5.61995228274412e-5,0.629264806231183,0.36750238570611515,608.3356623742361,540.3227128585883,1.9999937907478489,1632.8041659811095,7,95,3297.4854702034227,BADS
w5c58b96,4.149031928243137e-5,0.00010379801211545112,0.9630288775325789,0.4892010700514402,1213.1238437510547,676.6510552024555,1.9999501546958345,1466.9254224119895,7,83,2964.7827290785553,BADS
w397496b,6.219451461634072e-5,7.680536633092091e-5,0.6460879033105361,0.44428075973005277,745.4931317233179,633.6050953567418,1.2221000023122732,2492.1946430499806,7,145,5019.226422296905,BADS
w9376389,4.6824297909197085e-5,7.145410078436497e-5,0.9357458319066294,0.532020167996483,1586.6598796127298,1153.5423062260356,1.9999769039528836,1582.8978897281258,7,87,3197.0571362868336,BADS
w158db17,6.5876809822089e-5,0.00011262311022561665,0.6531926596164703,0.23475540131330494,841.7462408542633,398.09633791446674,1.1702082660794257,1568.5180309279272,7,95,3168.913200097058,BADS
w9864444,5.390401347431742e-5,8.643511818509358e-5,0.5014550120092462,0.20004347509937362,603.8676416850648,326.04146666126326,0.6417079928040038,2363.5448283733376,7,145,4761.926792943619,BADS
w05e5ad5,4.1884941142000786e-5,7.079253502445913e-5,1.070372073859747,0.01746892981617864,672.0060437413051,707.797495776765,0.7837841005880717,1657.471737925101,7,90,3346.442143542514,BADS
w6d23692,5.900719212274509e-5,5.346370176861092e-5,0.6724754052878416,0.23647628497819825,818.7500452761012,491.902753020986,0.879773023523885,2458.832386406778,7,140,4952.256269771821,BADS
we289943,6.14989853324302e-5,0.0001285086895990172,0.6290974426269531,0.3126753997802734,950.5802154541013,446.6714859008789,0.978551082611084,2381.4508315245157,7,141,4797.542982281679,BADS
w6f95ee3,7.780842564414105e-5,1.918962502428491e-5,0.9102578497276493,0.23794194688909245,1136.3946937788521,1189.2694927628759,1.9446034562222632,2482.4482419554124,7,145,4999.733620107769,BADS
w6eb2a0a,5.531503044360324e-5,2.4884816841619593e-5,1.2223092980636283,0.2759730063611641,1952.1450535394251,1246.3771364185957,1.8437692794669418,1334.9759076843418,7,75,2700.174232163438,BADS
w2424d8d,5.71572830603892e-5,0.00014637203828307525,0.728368512862653,0.3057797346758889,684.4732921017566,588.4962116630049,0.8499011714558583,1669.441816652578,7,99,3371.049472256098,BADS
