wid,d0,d2,θ0,θ2,T1,T2,neglogl,param_count,n_trials,bic,optimizer
w2121301,0.00026797919928613507,0.007960877085007912,0.22847106488421562,0.11229274211451412,1436.2968120723963,1438.7233059853315,2529.3307096643275,6,144,5088.480299126111,BADS
wb14ab17,0.00014368969763839978,1.662922497358465e-5,0.2894252968363526,0.04416266245073987,1907.7922572667374,1275.6946532237635,1691.8500522120135,6,94,3410.959873117647,BADS
wc59a729,0.0005004631973305582,0.0002523536903713274,0.37136407241558744,0.18074389725085013,2895.9043455418905,1281.8339405898425,1679.8762992285078,6,95,3387.075859806619,BADS
wcb4623a,8.189063407681295e-5,4.200290548878432e-5,0.6165627181529999,0.9166370189189911,442.41554737091064,1437.1766328811646,1682.579500107935,6,95,3392.4822615654734,BADS
w672a25c,0.0001231155636610543,5.105141835049038e-5,0.5946439743041991,1.1579636573791503,719.2945480346677,497.33619689941406,1534.7927920841016,6,89,3096.517402386596,BADS
wf36c682,0.00015290824772351165,0.0008599865694149961,0.3340764156967906,0.2810969666931794,1241.137113108016,1142.0520915668333,1678.7988202374556,6,95,3384.9209018245147,BADS
w5c58b96,0.00030156155693925887,0.0067956679836237,0.25506224613361383,0.18669961435839927,3735.902525876031,1455.271813959041,1510.8305278127657,6,83,3048.174099272311,BADS
w397496b,0.0005271801077121175,1.0591706535135888e-6,0.12428996497732446,0.033497072259160654,2277.5115490198004,1514.8487943715736,2567.065458848631,6,145,5163.991320151786,BADS
w9376389,9.288288125389539e-5,3.788425113160022e-5,0.8144400116877477,1.2648909647752222,993.9602972413923,947.5234686009569,1571.8263885146434,6,87,3170.448225741214,BADS
w158db17,0.0003303631892821471,4.913502782713196e-5,0.1851053283410147,0.001934038628824031,2194.70325964503,697.6475408300756,1622.9929302986852,6,95,3273.309121946974,BADS
w9864444,0.0002874049069610989,0.00010626088104221426,0.16307326424168425,0.037114428803324724,1293.6268767924048,760.9418264706618,2441.2009462974934,6,145,4912.262295049511,BADS
w05e5ad5,0.0001240290165413282,0.0014947132452238765,0.5290197970281588,0.13306529522036728,1360.0476805819196,1836.0684303719606,1668.515892992583,6,90,3364.0306440071477,BADS
w6d23692,0.0002097972672041611,1.5271289103693307e-6,0.2282685729497098,0.12897564584851354,1969.0121037958306,1185.4841580659922,2503.814346622539,6,140,5037.278547780734,BADS
we289943,0.0001593190351931454,0.00016398236383222288,0.4867560444256229,0.2570877528466157,975.9925579861402,1001.1447503362608,2463.612110573251,6,141,4956.916780488771,BADS
w6f95ee3,0.00015013833474938364,2.8701728547820415e-5,0.8485521933612973,1.0970910606939104,528.363335543645,988.7644529732825,2467.7371262617444,6,145,4965.334654978013,BADS
w6eb2a0a,8.75663434307249e-5,6.432035271270793e-5,0.8516282787919044,1.383413501381874,1594.1968739032745,732.9849898815155,1321.9798959309558,6,75,2669.8647205431294,BADS
w2424d8d,0.00040784264306698443,0.0021683277174236893,0.21289313082862693,0.013766987267489417,2017.1737892960437,1229.2706791639828,1727.5483606965572,6,99,3482.667440493922,BADS
