wid,d0,d1,d2,θ0,θ1,θ2,T1,T2,neglogl,param_count,n_trials,bic,optimizer
w313d7aa,0.0002578064814886285,0.0001365120176154357,0.009695607732494428,0.2583262917709583,0.5536989349536,0.004307386105822727,2424.44209260085,1049.6032889211351,2455.6076702988757,8,138,4950.633370079009,BADS
w0e2f500,0.0001194396097329574,0.0020863158308772234,0.0008553827463056035,0.3980729821400746,0.30881044960078724,0.19687791070311508,1175.2201089773732,1865.1544908272626,1595.3257014016585,8,89,3226.5604937611743,BADS
waedfc9c,3.701184348700156e-6,8.880888195040539e-5,0.00010550423918605582,0.2502153968372386,0.5954438228198933,0.6391651965871915,716.8007640514132,543.1106948359682,1560.4155617096621,8,93,3157.0919193645504,BADS
w96b09fe,0.0001775923468110605,0.00012402247777201393,9.77436776629669e-6,0.45809557591586103,0.6125730781594098,0.010768559079812143,2004.72066906882,1567.345072178318,1715.623806225387,8,95,3467.6786275835784,BADS
w9ff051d,0.0001718272429772297,0.002660345830352344,1.8735886644823036e-6,0.38009419143898415,0.3069834024948068,0.011808001439785634,3721.549991425127,1430.651871545706,1712.5242023161634,8,94,3461.3947628904866,BADS
wdcfc216,6.266688450434946e-5,0.00026122323810313496,2.9276824401896726e-5,0.46767532715914056,0.5336455450658831,0.010199777425532429,1093.4025442118582,1036.7577183336832,1663.2948330726927,8,94,3362.936024403545,BADS
w4a3c9b0,0.00014521027340661847,0.0001837461993640041,2.7670838657120396e-6,0.6639568368142198,0.7565929023432557,0.20447887932122358,1351.048987816498,1066.6099998421982,2206.1451895675023,8,125,4450.916889033423,BADS
wde62b3d,9.003920526431283e-5,0.009999999999999995,0.0001518388252060655,0.45078847616910933,0.34305370479822156,0.0010000085830689175,1172.5303888320923,1188.2842540740967,1633.0232307772437,8,92,3302.22077017088,BADS
w5284fa9,5.95750789137475e-6,0.0002097728980072506,0.0001222569816296854,0.2842241432994934,0.700284316516584,0.7237114326691583,848.697788005716,533.5958228334291,1541.0241113261352,8,95,3118.479237785075,BADS
w18b16aa,0.0001184997203686572,0.0014811956291778743,0.00017095933768736073,0.5202298217598633,0.5375878508815904,0.0016000749549670316,749.103876141126,1439.9356996394429,2473.1546218746053,8,141,4985.899322872236,BADS
w430272a,0.0001781010611956013,0.00015715540463153525,2.438753514677357e-5,0.4034091880201413,0.6270167790000414,0.0013787882620818204,1307.6395136511562,1193.0572669913088,1671.880241426019,8,95,3380.1914979848425,BADS
w2121301,0.00015036020318158144,0.00021919533105199782,0.0049406934385695786,0.3089338452381344,0.5496867988711165,0.2928169237175462,787.1768989909469,1485.9352080189635,2520.0933378650134,8,144,5079.945182126635,BADS
wb14ab17,6.890347211690782e-5,0.00022412031580763042,0.0007554765151688114,0.4615935576084303,0.4963221383653581,0.07682923047163064,978.1155925040366,1343.4804964228533,1690.0105227486706,8,94,3416.367403755501,BADS
wc59a729,0.0001811547336124664,0.00042047340126595393,0.0007993819423060245,0.4646598894871324,0.5847794838520773,0.42231827944845746,2307.6637492191485,1477.1407692006817,1687.4420949760856,8,95,3411.315205084976,BADS
wcb4623a,2.2481542906424363e-6,0.00013769772539768633,9.78844773824319e-5,0.3830376288742809,0.9436271992011098,0.7657964856770924,478.0866522771248,1219.24499601173,1649.9671311811005,8,95,3336.3652774950056,BADS
w672a25c,0.00010029463715085227,0.0017384930109466648,0.0003321514225764029,0.4655313939667394,0.45493668428876843,0.426374751950425,1498.313647005125,1974.704403981741,1593.9936340361749,8,89,3223.896359030207,BADS
wf36c682,7.1049625522765e-5,0.004967998389768768,0.0042647625457943724,0.5052591084807198,0.40473714903235397,0.30338576185548205,729.0573869194466,1214.5594452369232,1677.9292710617901,8,95,3392.289557256385,BADS
w5c58b96,0.00011929815756283873,0.0011164141295088553,0.009337687643661987,0.3999048206117004,0.5828574479697272,0.048718536510132304,3635.9764654189344,1569.9439070653168,1511.1722427932214,8,83,3057.6952104488155,BADS
w397496b,0.00010666843306294446,0.0005843493833483268,1.8769003653194537e-5,0.4870977392316672,0.5980092080329996,0.4823835216182851,915.1101346142239,1521.318643656741,2560.832559068752,8,145,5161.4789880768685,BADS
w9376389,1.5626543132834283e-5,0.009999999999999995,0.00010189390190804293,0.6724522399902343,0.5291246032714844,1.2103009796142576,1675.9986877441406,827.381134033203,1579.303491636502,8,87,3194.3342482222406,BADS
w158db17,0.00010039634959459027,0.0022841400380893984,6.024514296583657e-6,0.5135223463020111,0.5401804307964857,0.0010000000000082116,1169.0202522271193,684.6216429373271,1621.8735958357852,8,95,3280.178206804375,BADS
w9864444,0.00014221315241861682,0.0004972217861789117,0.003051471826058977,0.21501524413157314,0.33807826554002535,0.09317284759774339,1093.7916172639234,761.4977350262051,2424.735943485448,8,145,4889.285756910261,BADS
w05e5ad5,0.00010597303104948661,0.0002021752029079154,2.2937854926757396e-5,0.5176968303064495,0.6882004689094173,0.4532251982689922,1214.5174659955956,1892.5055751351463,1664.1668637339183,8,90,3364.3322048304785,BADS
w6d23692,0.00010356494362068918,0.00027797008411260793,0.0001629913843574463,0.3112889990239455,0.4480599149790396,0.2579978781657337,1389.993202019832,1234.4299105468963,2490.3794176435003,8,140,5020.291974667875,BADS
we289943,0.00013351171822990966,0.00041603334475031034,5.635268476603977e-5,0.5062240597268101,0.6254115049925167,0.3061323663138319,1077.292613359168,1018.0805339710787,2459.433071118196,8,141,4958.456221359417,BADS
w6f95ee3,0.0005401472361810838,0.0003098782537117985,0.0005829979730305391,0.3447532282941393,0.7897770506420057,0.029142947566942894,2632.3231100715925,1641.6898482573743,2580.7842405769834,8,145,5201.382351093332,BADS
w6eb2a0a,3.417860570281719e-6,0.008863439403064903,0.0001433403863851814,0.6623064714163774,0.6674488538867445,1.1128029670962132,2282.1009387698723,781.0459913278464,1325.385693627522,8,75,2685.311292163334,BADS
w2424d8d,0.00023289486023255355,0.00017533225847026596,0.0076665145169641175,0.2749059205340018,0.6852236855397177,0.17578376696579204,1111.9194695345411,1298.799694891568,1722.9951005469234,8,99,3482.7511598949236,BADS
