wid,d0,d1,d2,θ0,θ1,θ2,T1,T2,neglogl,param_count,n_trials,bic,optimizer
wdcfc216,2.177430279742399e-6,0.0003859534410735174,0.0001306449609065654,0.43595671430695804,0.5225070120953024,0.6361512184469029,978.1422762898728,464.59937372710573,1570.1178387498298,8,94,3176.5820357578195,BADS
w4a3c9b0,0.00010466504619708719,0.0001439584963572526,0.0007842044683466123,0.6459734371802005,0.6131294323872135,0.02283928186554477,1387.7963236966934,885.2469022935113,2212.6685805942325,8,125,4463.963671086884,BADS
wde62b3d,1.4431999849770631e-5,8.586757782638096e-5,9.141839758575905e-5,0.2933881127086352,0.6770589873943572,0.6522201721916099,399.27769147707306,263.54730377024697,1588.3804425071914,8,92,3212.9351936307753,BADS
w5284fa9,3.3000872313662536e-5,0.0004120097459529019,9.818046908224684e-5,0.3510206980604562,0.7105698492574448,0.6920304886566737,858.3154599531557,612.9859753255007,1547.1132706831477,8,95,3130.6575564991,BADS
w18b16aa,2.149257954528665e-5,0.00023914345100245333,0.0001112807445761767,0.37420354862231764,0.5828523967415095,0.7162000890169293,630.1954733906318,386.8138713063676,2340.9794694267243,8,141,4721.549017976474,BADS
w430272a,0.00019303845903157718,0.00010266870151700594,6.160400407935846e-5,0.24266539016622118,0.8173136980389245,0.5709032735973597,797.0713402959522,485.9705765265971,1596.830054721923,8,95,3230.0911245766506,BADS
w2121301,9.605383588015932e-6,0.0002802024497122271,9.201477822180158e-5,0.38063178535550835,0.5841497371951119,0.7675128809176385,425.68977097980724,308.8413323741407,2427.19885809384,8,144,4894.156222584288,BADS
wb14ab17,2.4262534563617383e-5,0.00020887542410403498,3.0131271178912785e-7,0.5425499165799169,0.5363618518585099,0.6780027526533138,369.1882833164643,880.3967909458323,1634.5621042128369,8,94,3305.4705666838336,BADS
wc59a729,6.181363394574936e-5,5.736227576091704e-5,0.00010246832698642776,0.2953432195807682,0.8514046244859901,0.6477405996826292,725.8951188754738,393.82691368507517,1638.4039615411875,8,95,3313.2389382151796,BADS
wcb4623a,3.4262673276324646e-7,0.00014954266622573301,0.00011249421529843129,0.4258788359485514,0.8386315135499277,0.7899459186898227,504.76298403857294,1230.5119009446105,1650.4605156005152,8,95,3337.352046333835,BADS
w672a25c,1.6748032063990842e-7,0.0009381609178099714,0.00010506168762591358,0.5177994258063608,0.729376683124392,0.8655051677266373,853.215798520296,676.6738127556441,1521.4366892417881,8,89,3078.7824694414335,BADS
wf36c682,1.1111275773258083e-5,0.0007516495058769705,0.00010489592875198762,0.46837296194396916,0.4761316692316905,0.75308669667691,444.20198763255047,329.06601612921827,1632.4183227859228,8,95,3301.26766070465,BADS
w5c58b96,4.784535957545382e-5,0.00020678001638339786,1.6021611947279627e-6,0.9483799800337874,0.9470436308340868,0.8671885446450324,74.77058436197734,1594.4789002562175,1521.3415742995226,8,83,3078.033873461418,BADS
w397496b,6.715776450952853e-8,0.0002904622292744932,0.00011775885420111556,0.4199295303571853,0.6662831672345055,0.7431757030027801,482.57382061274274,497.9440139242801,2446.793440940198,8,145,4933.40075181976,BADS
w9376389,0.00011368374760146324,0.00025930261173376807,1.2684180002878986e-9,0.4560850888770074,0.5462262613326311,0.12502854391932489,3345.222371909768,2239.498110790737,1636.056547627689,8,87,3307.8403602046146,BADS
w158db17,0.00011011668093293276,0.00027257448048186906,1.855814366859886e-7,0.36950991257094207,0.4692022995660848,0.2823148223767529,1444.7951001444465,720.7838066948738,1620.8911325544311,8,95,3278.213280241667,BADS
w9864444,3.4460925107467206e-5,0.0006496920363096967,8.070277807939246e-5,0.3687054800987244,0.32466792374849324,0.6247132217884064,506.93407356739067,218.49286109209086,2331.05808176789,8,145,4701.930033475145,BADS
w05e5ad5,4.389843645136568e-9,8.968803401666337e-5,7.763543451640141e-5,0.3127889027117136,1.0060506676546828,0.8255745788686275,12.109908912981467,298.6413990691993,1628.1530053194942,8,90,3292.3044880016305,BADS
