wid,true_d1,true_d2,true_θ1,true_θ2,true_T1,true_T2,fitted_d1,fitted_d2,fitted_θ1,fitted_θ2,fitted_T1,fitted_T2,neglogl,n_trials
recovery_019,0.00018637891851301804,0.00045869062001073523,0.09192838216938355,0.5400546926244407,1701.1447511510928,4644.559715210642,0.0001925118549465473,0.0005078314246656849,0.11730490110814576,0.43844944080337883,1107.4289152398705,5039.5974308252335,127.73601997473261,100
recovery_020,0.0008084479842143473,5.834161172148918e-5,0.8530695026588501,0.1299066857645887,2083.3118048862557,3354.022193807559,0.0013963327861079293,0.0005419115327199973,0.7376450648158789,0.01713785339146858,2815.4441503807902,4108.41320566833,116.21972489256987,100
recovery_021,4.803546942106416e-5,8.030242204407232e-5,0.9694279003178448,0.5606501716271288,4166.120825079368,922.3470933800616,6.956123799545114e-5,6.435622827854996e-5,0.8523222918249667,0.450627229642123,4792.398742213845,1391.284711100161,340.7152535033983,100
recovery_022,0.00086347263390805,8.956383624006127e-5,0.8978121073695623,0.9642473551999513,272.2714661388113,729.4828550402074,0.0044888220101994645,9.071677623764974e-5,0.6717545412320033,0.9460535894118947,919.5284778288623,831.3200713091645,273.525488377412,100
recovery_023,1.0265249466394544e-5,0.0006086937053432483,0.9518711229875945,0.660420003920772,3605.5697385680583,2780.4293619172413,1.3526429867388959e-5,0.0023054222827338143,0.9134583709939761,0.5588180678663776,4110.182077923673,3599.3495360038646,282.13139346153764,100
recovery_024,0.00013799518819187118,0.00016828389144666307,0.8532329689094611,0.5267793595847531,3939.3790203067592,2179.2732439215733,0.00019015461835458105,0.0003118079354477993,0.8984740119241178,0.38002082876861093,4116.360434144735,2807.5134690850973,250.58376304797366,100
recovery_025,2.2336891434222508e-5,2.4450479038180876e-5,0.4086687332410874,0.25578701322163083,3866.93916195459,2035.3894405919016,4.128324454687291e-5,3.612174684924917e-5,0.3021112034830731,0.07563894412014635,4448.466315562837,2705.224923824426,176.35329591912324,100
recovery_026,2.0073687002621142e-5,3.9652274046613574e-5,0.8342085515811838,0.06308148290537828,3715.7483729624164,3821.9099922037585,6.697303290851606e-6,4.198665280473361e-5,0.7673722945315706,0.14520010989081586,3760.083749740556,3374.2586751275553,278.05257543758387,100
recovery_027,0.0005019411918147359,1.3440940111054644e-5,0.48053400139034214,0.36540310091017614,1624.7502695024548,1510.89899146579,0.001643124809164037,3.5241391841257036e-6,0.3748858171849315,0.16178121774786633,2351.3586203460363,2390.8952411253267,119.69785026041009,100
recovery_028,4.410332488279765e-5,0.0002174017389955967,0.924385628833268,0.9250364038151242,1433.121742606761,2233.185491420183,5.827498585059025e-5,0.00030318255944749336,0.857751300056309,0.9371864425386772,1978.9187060143859,2553.2633642569836,351.0980345289242,100
recovery_029,9.371912899158945e-5,5.806658336277256e-5,0.8766238966226911,0.7454998977010756,4252.802036515156,2358.7740785599194,7.686676580433789e-5,4.188870291209478e-5,0.7966221469456696,0.7865563644444592,4766.939108209772,2291.1848626354185,387.1100464841729,100
recovery_030,0.00011478257153005362,0.0006225221131966085,0.5675857725692104,0.6706791106532589,202.62146752673343,2516.0396220492976,0.0001433020617738689,0.0012072448932087586,0.43905531089520083,0.4878966180118732,818.5543169151059,3223.562203987967,168.94346066168768,100
recovery_031,0.0004806213368371305,0.0006981465523833648,0.3336045172475025,0.6465657192371714,4440.640770686671,1627.1788723026368,0.0004347026753524672,0.000761974240254288,0.3777378284613223,0.6580816121647513,4326.749078654393,1719.6788281595216,104.12175455707754,100
recovery_032,0.0009016376692221082,1.238971665765225e-5,0.7665707031261155,0.029099128690251337,772.6758475113272,2750.066250345951,0.0019937376801501647,0.0001796226166403815,0.6188085835037055,0.001001653217244974,1480.2456414559854,2123.4295902453596,108.48688215983302,100
recovery_033,7.556359830201731e-5,5.55122328280408e-5,0.5108508323742113,0.9101534803151641,2839.986357349491,4942.933545533887,7.857184891515749e-5,6.419536642713677e-5,0.5419926746358397,0.8035480770451978,2864.709632836457,5503.442528865707,339.56815082331207,100
recovery_034,5.1192205031549776e-5,6.121158248096512e-5,0.6253913495797879,0.4164343580622273,4134.946124419453,2902.8363244594125,2.905556388448852e-5,0.0001932122573618907,0.6118782817418872,0.08937574566799188,4265.3816060817735,3979.354075072698,253.69814445835127,100
recovery_035,4.926805999337821e-5,0.0002108879999659428,0.43679965178942537,0.8403996319314376,1696.7877858106224,1126.812230795684,5.848432044609683e-5,0.00023909362337554485,0.3241788604855537,0.7484760045260191,2240.692248940468,1409.2736504971979,237.83537173576192,100
recovery_036,0.00021606085277788432,0.0005975374654195394,0.28155147520929064,0.6377746618369244,4077.7395798513626,729.4406175030722,0.0003580115639724745,0.001563754365083834,0.18453818847274958,0.5513759939095849,4653.798693217004,1636.5870605026855,94.74492102159813,100
recovery_037,0.00022407698416562923,0.00029838800601876054,0.696527340512204,0.9249709109303801,1294.7547867684323,507.0392987136428,0.00029100268702228775,0.00034402580257541154,0.6711655263858848,0.8899453240260482,1677.3607138660734,943.5302294441498,214.69056895924146,100
recovery_038,0.00038465748188821884,6.455621721190672e-5,0.8801340399976059,0.8579075285088146,4773.494031874778,4935.232131473268,0.00033792539936636077,7.354843362744136e-5,0.9061259261458238,0.8571111083567129,4795.7537472277545,5066.478604612585,327.6912954071332,100
recovery_039,0.0004511716778428659,0.0005012751351490458,0.4148841843063936,0.9487236470226146,2825.5743760335176,3256.976324086501,0.0006012761903997954,0.0005356889452760318,0.2446941375068127,0.854131648834591,3372.974838675873,3706.9233206195345,138.5764691768694,100
recovery_040,1.640771756262717e-5,0.0004881037422209537,0.08404944216709373,0.7144884230405292,2766.8216930945414,3369.017299492746,2.42913595777159e-6,0.0005751783893351813,0.2115725315909367,0.5573576383653563,2160.834877716843,3826.4263838646,148.23518841170292,100
recovery_041,0.0004283282920766541,0.00017518339541190833,0.3941525633655393,0.0576178122807493,511.97405922043976,3168.91379515303,0.00046621623782307925,7.525487542209007e-6,0.3996288795652144,0.17560917722346275,837.7577375861549,2773.006411670406,118.04999974464735,100
recovery_042,0.000391589656666396,0.0003975193169524854,0.9170164411968916,0.4135354425250295,4388.858450687203,2055.557581708853,0.0005301719958231596,0.0006301502582342416,0.6856508172493239,0.2756692143754873,5204.628678928595,2604.2375338074944,106.35539983277378,100
recovery_043,9.16612201293618e-5,3.174090734190582e-5,0.8058456598662163,0.5835547244972722,4992.521216650252,1396.8055630597928,8.901861810031924e-5,1.7863127703551267e-6,0.8055538787879732,0.47952256318073067,5035.780223804204,1776.9669527590395,320.7464149118344,100
recovery_044,2.3735548078532766e-5,0.0008305418074482833,0.4179380200047879,0.07251676339363197,1842.1748507449709,651.5429968692741,6.5310946142631394e-6,0.0007492448875812012,0.2870672646594991,0.10791007119014327,2546.9078702154998,1165.5380442027563,162.81932486862564,100
recovery_045,1.4222255156862241e-5,7.733866173492328e-5,0.6836768070090842,0.21603197706237423,3961.024020878213,546.5500324141258,4.113938665188581e-6,0.00015820446994869056,0.6534033203124999,0.0012988281250000244,4275.048828125,839.306640625,252.7413026407381,100
recovery_046,8.802103703960274e-5,9.93763138018585e-5,0.5317294824843589,0.8709570195375542,4834.397804085752,3607.0119020518914,0.00023796355620913298,0.00011599749199288099,0.38353150130061753,0.8922628755018831,5480.966112410534,3611.616261537165,303.0692407430079,100
recovery_047,6.082697797473909e-5,0.0007296249396150661,0.5144625664640866,0.9599817848002216,3995.5523892920223,124.01214045372764,6.753739543005845e-5,0.0019137886476534502,0.387267402286833,0.869646990780401,4442.836965397248,984.0562657710962,141.89026806478267,100
recovery_048,4.5672507100126266e-5,2.0611835765428137e-5,0.3909596913083694,0.4786533367374723,4415.841945770576,1360.656322622458,2.7320867466831527e-5,3.505650020051067e-5,0.12792532026767733,0.30247851483523847,5399.294222146273,2143.338969349861,187.5121507683554,100
recovery_049,3.492633131963508e-5,7.215955441156497e-5,0.8927456372177885,0.03057483905518868,4962.61033462011,2296.3976119087397,1.6120322689496805e-5,3.533330576306071e-5,0.796425287766615,0.04519759314018304,5173.074569250458,3000.0539048807696,298.1536518729381,100
recovery_050,0.0002498030260802466,6.585228755463559e-5,0.619983824887593,0.013299447266791335,4090.1383644984894,4162.385852199941,0.0003281551861872783,0.0001446206673720803,0.6554964098702113,0.1652346730029967,4576.147906586266,3406.9314410269726,176.91295342510813,100
